      80127    12.65670   118.70920         -0.00000     41.4836      0.0050	    40.244	    41.486	    40.021
      80127    12.70540   118.72780         -0.00000     41.3074      0.0050	    40.082	    41.308	    39.839
      80127    12.75440   118.74650          0.00000     41.1360      0.0050	    39.913	    41.136	    39.667
      80127    12.80270   118.76500         -0.00000     40.9654      0.0050	    39.740	    40.968	    39.508
      80127    12.85100   118.78330         -0.00000     40.7585      0.0050	    39.537	    40.762	    39.304
      80127    12.89930   118.80180          0.00000     40.5047      0.0050	    39.281	    40.505	    39.049
      80127    12.94780   118.82030          0.00000     40.2117      0.0050	    38.984	    40.210	    38.754
      80127    12.99630   118.83880          0.00000     39.9099      0.0050	    38.692	    39.907	    38.453
      80127    13.04470   118.85720          0.00000     39.6471      0.0050	    38.435	    39.647	    38.192
      80127    13.09320   118.87580          0.00000     39.4177      0.0050	    38.209	    39.411	    37.956
      80127    13.14210   118.89460          0.00000     39.1929      0.0050	    37.993	    39.185	    37.741
      80127    13.19060   118.91310          0.00000     38.9618      0.0050	    37.763	    38.953	    37.510
      80127    13.23900   118.93170          0.00000     38.7183      0.0050	    37.511	    38.712	    37.269
      80127    13.28750   118.95020          0.00000     38.4644      0.0050	    37.253	    38.455	    37.014
      80127    13.33630   118.96890          0.00000     38.1959      0.0050	    37.000	    38.188	    36.747
      80127    13.38510   118.98760          0.00000     37.9278      0.0050	    36.737	    37.918	    36.480
      80127    13.43390   119.00630          0.00000     37.6543      0.0050	    36.461	    37.645	    36.206
      80127    13.48340   119.02540          0.00000     37.3776      0.0050	    36.176	    37.366	    35.934
      80127    13.53260   119.04420          0.00000     37.0924      0.0050	    35.897	    37.080	    35.651
      80127    13.58150   119.06300          0.00000     36.8208      0.0050	    35.629	    36.809	    35.382
      80127    13.62990   119.08150          0.00000     36.5504      0.0050	    35.377	    36.538	    35.106
      80127    13.67820   119.10020          0.00000     36.2784      0.0050	    35.123	    36.260	    34.830
      80127    13.72700   119.11900          0.00000     36.0062      0.0050	    34.841	    35.986	    34.562
      80127    13.77550   119.13770          0.00000     35.7213      0.0050	    34.553	    35.707	    34.281
      80127    13.82430   119.15650          0.00000     35.4731      0.0050	    34.293	    35.458	    34.030
      80127    13.87280   119.17520          0.00000     35.2547      0.0050	    34.078	    35.245	    33.821
      80127    13.92160   119.19400          0.00000     35.0656      0.0050	    33.897	    35.056	    33.641
      80127    13.97030   119.21280          0.00000     34.9153      0.0050	    33.753	    34.911	    33.491
      80127    14.01900   119.23170          0.00000     34.8030      0.0050	    33.644	    34.799	    33.382
      80127    14.06780   119.25060          0.00000     34.7299      0.0050	    33.571	    34.724	    33.308
      80127    14.11670   119.26950          0.00000     34.6924      0.0050	    33.530	    34.681	    33.278
      80127    14.16590   119.28850          0.00000     34.6888      0.0050	    33.517	    34.676	    33.266
      80127    14.21520   119.30760          0.00000     34.6931      0.0050	    33.512	    34.678	    33.275
      80127    14.26410   119.32650          0.00000     34.6721      0.0050	    33.489	    34.656	    33.251
      80127    14.31260   119.34520          0.00000     34.6256      0.0050	    33.446	    34.612	    33.207
      80127    14.36100   119.36400          0.00000     34.5908      0.0050	    33.406	    34.580	    33.177
      80127    14.40980   119.38300          0.00000     34.5702      0.0050	    33.370	    34.556	    33.164
      80127    14.45860   119.40190          0.00000     34.5260      0.0050	    33.312	    34.500	    33.114
      80127    14.50750   119.42090          0.00000     34.4411      0.0050	    33.210	    34.408	    33.020
      80127    14.55630   119.43990          0.00000     34.3005      0.0050	    33.086	    34.263	    32.877
      80127    14.60470   119.45870          0.00000     34.1611      0.0050	    32.974	    34.116	    32.742
      80127    14.65330   119.47770          0.00000     34.0771      0.0050	    32.901	    34.039	    32.662
      80127    14.70190   119.49660          0.00000     34.0728      0.0050	    32.898	    34.032	    32.659
      80127    14.75030   119.51530          0.00000     34.1252      0.0050	    32.968	    34.086	    32.715
      80127    14.79900   119.53430          0.00000     34.2521      0.0050	    33.098	    34.215	    32.844
      80127    14.84810   119.55350          0.00000     34.4354      0.0050	    33.284	    34.411	    33.033
      80127    14.89720   119.57270          0.00000     34.6601      0.0050	    33.533	    34.634	    33.261
      80127    14.94590   119.59160          0.00000     34.9325      0.0050	    33.826	    34.911	    33.542
      80127    14.99160   119.60910          0.00000     35.2216      0.0050	    34.132	    35.201	    33.843
      80127    15.04350   119.62960         -0.00000     35.5944      0.0050	    34.537	    35.606	    34.235
      80127    15.09210   119.64860         -0.00000     36.0048      0.0050	    34.961	    36.027	    34.659
      80127    15.14130   119.66790         -0.00000     36.4380      0.0050	    35.413	    36.474	    35.101
      80127    15.19030   119.68710         -0.00000     36.9201      0.0050	    35.883	    36.949	    35.584
      80127    15.23870   119.70600         -0.00000     37.4165      0.0050	    36.384	    37.453	    36.081
      80127    15.28700   119.72490         -0.00000     37.9478      0.0050	    36.927	    37.991	    36.615
      80127    15.33490   119.74370         -0.00000     38.5138      0.0050	    37.492	    38.573	    37.189
      80127    15.38330   119.76280         -0.00000     39.1160      0.0050	    38.067	    39.168	    37.798
      80127    15.43110   119.78160         -0.00000     39.7297      0.0050	    38.615	    39.761	    38.409
      80127    15.47890   119.80000          0.00000     40.2456      0.0050	    39.134	    40.182	    38.931
      80127    15.52820   119.81950          0.00000     40.8232      0.0050	    39.667	    40.723	    39.487
      80127    15.57750   119.83840          0.00000     41.3763      0.0050	    40.178	    41.156	    40.007
      80129    11.77570    90.02900         -0.00000    -62.4507      0.0050	   -63.513	   -62.442	   -63.818
      80129    11.82460    90.04730         -0.00000    -62.4070      0.0050	   -63.475	   -62.397	   -63.778
      80129    11.87350    90.06580         -0.00000    -62.3689      0.0050	   -63.434	   -62.362	   -63.744
      80129    11.92220    90.08420          0.00000    -62.3348      0.0050	   -63.394	   -62.335	   -63.723
      80129    11.97160    90.10290         -0.00000    -62.2900      0.0050	   -63.356	   -62.288	   -63.678
      80129    12.02120    90.12160          0.00000    -62.2505      0.0050	   -63.319	   -62.254	   -63.649
      80129    12.07030    90.14020          0.00000    -62.2043      0.0050	   -63.273	   -62.208	   -63.607
      80129    12.11970    90.15880          0.00000    -62.1625      0.0050	   -63.220	   -62.165	   -63.569
      80129    12.16860    90.17740          0.00000    -62.1061      0.0050	   -63.167	   -62.106	   -63.518
      80129    12.21750    90.19590         -0.00000    -62.0455      0.0050	   -63.114	   -62.041	   -63.457
      80129    12.26610    90.21430         -0.00000    -61.9895      0.0050	   -63.058	   -61.981	   -63.403
      80129    12.31500    90.23290         -0.00000    -61.9308      0.0050	   -62.999	   -61.923	   -63.351
      80129    12.36400    90.25150         -0.00000    -61.8737      0.0050	   -62.944	   -61.869	   -63.301
      80129    12.41280    90.27000         -0.00000    -61.8307      0.0050	   -62.897	   -61.825	   -63.266
      80129    12.46160    90.28850         -0.00000    -61.7749      0.0050	   -62.853	   -61.772	   -63.216
      80129    12.51090    90.30720         -0.00000    -61.7275      0.0050	   -62.807	   -61.727	   -63.171
      80129    12.56000    90.32590         -0.00000    -61.6729      0.0050	   -62.755	   -61.668	   -63.122
      80129    12.60880    90.34450         -0.00000    -61.6167      0.0050	   -62.698	   -61.610	   -63.072
      80129    12.65760    90.36310         -0.00000    -61.5616      0.0050	   -62.642	   -61.552	   -63.021
      80129    12.70710    90.38180         -0.00000    -61.5170      0.0050	   -62.593	   -61.507	   -62.976
      80129    12.75650    90.40070         -0.00000    -61.4811      0.0050	   -62.554	   -61.471	   -62.947
      80129    12.80520    90.41930         -0.00000    -61.4528      0.0050	   -62.523	   -61.448	   -62.930
      80129    12.85410    90.43800         -0.00000    -61.4216      0.0050	   -62.495	   -61.410	   -62.899
      80129    12.90250    90.45650         -0.00000    -61.3980      0.0050	   -62.468	   -61.390	   -62.887
      80129    12.95080    90.47480         -0.00000    -61.3712      0.0050	   -62.444	   -61.367	   -62.865
      80129    12.99950    90.49330         -0.00000    -61.3470      0.0050	   -62.420	   -61.342	   -62.844
      80129    13.04770    90.51190         -0.00000    -61.3243      0.0050	   -62.395	   -61.321	   -62.825
      80129    13.09560    90.53010         -0.00000    -61.2968      0.0050	   -62.372	   -61.289	   -62.797
      80129    13.14400    90.54870         -0.00000    -61.2691      0.0050	   -62.347	   -61.257	   -62.772
      80129    13.19180    90.56700         -0.00000    -61.2433      0.0050	   -62.320	   -61.234	   -62.750
      80129    13.23890    90.58510         -0.00000    -61.2098      0.0050	   -62.291	   -61.198	   -62.723
      80129    13.28630    90.60310         -0.00000    -61.1713      0.0050	   -62.260	   -61.157	   -62.686
      80129    13.33430    90.62150         -0.00000    -61.1334      0.0050	   -62.222	   -61.127	   -62.649
      80129    13.38300    90.64020         -0.00000    -61.0935      0.0050	   -62.177	   -61.089	   -62.620
      80129    13.43160    90.65880         -0.00000    -61.0523      0.0050	   -62.136	   -61.049	   -62.584
      80129    13.48040    90.67760         -0.00000    -61.0147      0.0050	   -62.105	   -61.009	   -62.545
      80129    13.52920    90.69630         -0.00000    -60.9822      0.0050	   -62.079	   -60.975	   -62.518
      80129    13.57810    90.71510         -0.00000    -60.9472      0.0050	   -62.045	   -60.938	   -62.491
      80129    13.62670    90.73380         -0.00000    -60.9173      0.0050	   -62.007	   -60.913	   -62.468
      80129    13.67560    90.75260          0.00000    -60.8810      0.0050	   -61.972	   -60.881	   -62.439
      80129    13.72460    90.77140         -0.00000    -60.8451      0.0050	   -61.933	   -60.839	   -62.407
      80129    13.77340    90.79030          0.00000    -60.7888      0.0050	   -61.880	   -60.789	   -62.358
      80129    13.82240    90.80920         -0.00000    -60.7257      0.0050	   -61.818	   -60.721	   -62.299
      80129    13.87130    90.82800          0.00000    -60.6595      0.0050	   -61.756	   -60.664	   -62.232
      80129    13.92010    90.84680          0.00000    -60.6050      0.0050	   -61.696	   -60.606	   -62.185
      80129    13.96900    90.86570          0.00000    -60.5469      0.0050	   -61.637	   -60.547	   -62.134
      80129    14.01790    90.88460          0.00000    -60.4862      0.0050	   -61.582	   -60.491	   -62.080
      80129    14.06640    90.90340          0.00000    -60.4406      0.0050	   -61.528	   -60.447	   -62.034
      80129    14.11560    90.92240          0.00000    -60.3793      0.0050	   -61.475	   -60.389	   -61.983
      80129    14.16500    90.94150          0.00000    -60.3183      0.0050	   -61.419	   -60.329	   -61.929
      80129    14.21390    90.96050          0.00000    -60.2575      0.0050	   -61.359	   -60.271	   -61.875
      80129    14.26300    90.97950          0.00000    -60.1944      0.0050	   -61.292	   -60.213	   -61.813
      80129    14.31210    90.99850          0.00000    -60.1244      0.0050	   -61.218	   -60.134	   -61.745
      80129    14.36060    91.01730          0.00000    -60.0380      0.0050	   -61.133	   -60.045	   -61.661
      80129    14.40930    91.03610          0.00000    -59.9443      0.0050	   -61.035	   -59.946	   -61.568
      80129    14.45820    91.05520         -0.00000    -59.8530      0.0050	   -60.941	   -59.850	   -61.480
      80129    14.50730    91.07420         -0.00000    -59.7629      0.0050	   -60.864	   -59.760	   -61.396
      80129    14.55630    91.09320          0.00000    -59.6830      0.0050	   -60.789	   -59.683	   -61.322
      80129    14.60550    91.11240         -0.00000    -59.6164      0.0050	   -60.708	   -59.608	   -61.261
      80129    14.65430    91.13140         -0.00000    -59.5452      0.0050	   -60.636	   -59.537	   -61.188
      80129    14.70280    91.15020         -0.00000    -59.4815      0.0050	   -60.573	   -59.471	   -61.127
      80129    14.75140    91.16910         -0.00000    -59.4230      0.0050	   -60.517	   -59.413	   -61.074
      80129    14.79970    91.18800         -0.00000    -59.3671      0.0050	   -60.467	   -59.358	   -61.026
      80129    14.84900    91.20710         -0.00000    -59.3180      0.0050	   -60.424	   -59.312	   -60.986
      80129    14.89820    91.22650         -0.00000    -59.2697      0.0050	   -60.379	   -59.269	   -60.944
      80129    14.94720    91.24560          0.00000    -59.2198      0.0050	   -60.329	   -59.230	   -60.900
      80129    14.99640    91.26480          0.00000    -59.1581      0.0050	   -60.271	   -59.171	   -60.842
      80129    15.04530    91.28400          0.00000    -59.0931      0.0050	   -60.202	   -59.101	   -60.779
      80129    15.09440    91.30320          0.00000    -59.0250      0.0050	   -60.132	   -59.033	   -60.717
      80129    15.14330    91.32220          0.00000    -58.9555      0.0050	   -60.062	   -58.958	   -60.653
      80129    15.19190    91.34140          0.00000    -58.8791      0.0050	   -59.988	   -58.881	   -60.577
      80129    15.24090    91.36060         -0.00000    -58.8050      0.0050	   -59.912	   -58.803	   -60.507
      80129    15.28970    91.37970          0.00000    -58.7226      0.0050	   -59.839	   -58.729	   -60.429
      80129    15.33760    91.39850          0.00000    -58.6552      0.0050	   -59.765	   -58.656	   -60.361
      80129    15.38600    91.41750          0.00000    -58.5795      0.0050	   -59.684	   -58.583	   -60.289
      80129    15.43460    91.43660          0.00000    -58.5137      0.0050	   -59.614	   -58.520	   -60.231
      80129    15.48230    91.45540          0.00000    -58.4495      0.0050	   -59.562	   -58.454	   -60.176
      80129    15.53040    91.47440          0.00000    -58.4053      0.0050	   -59.519	   -58.411	   -60.135
      80129    15.57890    91.49340          0.00000    -58.3691      0.0050	   -59.480	   -58.373	   -60.102
      80129    15.62700    91.51250          0.00000    -58.3312      0.0050	   -59.441	   -58.334	   -60.068
      80129    15.67440    91.53110         -0.00000    -58.2946      0.0050	   -59.402	   -58.293	   -60.028
      80129    15.72200    91.54990         -0.00000    -58.2618      0.0050	   -59.371	   -58.259	   -59.995
      80129    15.76960    91.56860         -0.00000    -58.2384      0.0050	   -59.351	   -58.232	   -59.977
      80129    15.81770    91.58750         -0.00000    -58.2110      0.0050	   -59.333	   -58.203	   -59.951
      80129    15.86570    91.60650         -0.00000    -58.1876      0.0050	   -59.305	   -58.179	   -59.931
      80129    15.91400    91.62560         -0.00000    -58.1582      0.0050	   -59.272	   -58.155	   -59.907
      80129    15.96300    91.64510          0.00000    -58.1264      0.0050	   -59.238	   -58.127	   -59.882
      80129    16.01120    91.66410          0.00000    -58.0983      0.0050	   -59.209	   -58.099	   -59.857
      80129    16.05990    91.68340          0.00000    -58.0698      0.0050	   -59.182	   -58.078	   -59.828
      80129    16.10870    91.70270          0.00000    -58.0421      0.0050	   -59.155	   -58.046	   -59.808
      80129    16.15720    91.72190          0.00000    -58.0204      0.0050	   -59.121	   -58.024	   -59.791
      80129    16.20590    91.74130          0.00000    -57.9899      0.0050	   -59.086	   -57.994	   -59.760
      80129    16.25520    91.76080          0.00000    -57.9727      0.0050	   -59.059	   -57.974	   -59.743
      80129    16.30450    91.78050         -0.00000    -57.9545      0.0050	   -59.040	   -57.952	   -59.722
      80129    16.35340    91.79990         -0.00000    -57.9441      0.0050	   -59.027	   -57.938	   -59.715
      80129    16.40250    91.81940         -0.00000    -57.9323      0.0050	   -59.011	   -57.919	   -59.703
      80129    16.45130    91.83890         -0.00000    -57.9094      0.0050	   -58.987	   -57.898	   -59.682
      80129    16.49980    91.85820         -0.00000    -57.8796      0.0050	   -58.953	   -57.868	   -59.659
      80129    16.54830    91.87750         -0.00000    -57.8489      0.0050	   -58.920	   -57.839	   -59.636
      80129    16.59680    91.89700         -0.00000    -57.8317      0.0050	   -58.900	   -57.818	   -59.621
      80129    16.64560    91.91640         -0.00000    -57.8192      0.0050	   -58.891	   -57.807	   -59.607
      80129    16.69460    91.93600         -0.00000    -57.8234      0.0050	   -58.887	   -57.810	   -59.615
      80129    16.74330    91.95550         -0.00000    -57.8316      0.0050	   -58.885	   -57.823	   -59.630
      80129    16.79170    91.97490         -0.00000    -57.8221      0.0050	   -58.888	   -57.811	   -59.618
      80129    16.84040    91.99430         -0.00000    -57.8256      0.0050	   -58.890	   -57.815	   -59.624
      80129    16.88890    92.01380         -0.00000    -57.8245      0.0050	   -58.883	   -57.817	   -59.629
      80129    16.93780    92.03340         -0.00000    -57.8263      0.0050	   -58.883	   -57.819	   -59.637
      80129    16.98710    92.05310         -0.00000    -57.8307      0.0050	   -58.893	   -57.829	   -59.647
      80129    17.03620    92.07280          0.00000    -57.8295      0.0050	   -58.896	   -57.830	   -59.652
      80129    17.08520    92.09250          0.00000    -57.8314      0.0050	   -58.891	   -57.835	   -59.659
      80129    17.13400    92.11220          0.00000    -57.8318      0.0050	   -58.891	   -57.833	   -59.661
      80129    17.18270    92.13180          0.00000    -57.8320      0.0050	   -58.891	   -57.835	   -59.668
      80129    17.23150    92.15130          0.00000    -57.8291      0.0050	   -58.881	   -57.835	   -59.667
      80129    17.27990    92.17080          0.00000    -57.8271      0.0050	   -58.876	   -57.827	   -59.666
      80129    17.32830    92.19030          0.00000    -57.8204      0.0050	   -58.879	   -57.822	   -59.658
      80129    17.37710    92.21000         -0.00000    -57.8163      0.0050	   -58.876	   -57.815	   -59.657
      80129    17.42580    92.22970         -0.00000    -57.8064      0.0050	   -58.865	   -57.803	   -59.653
      80129    17.47410    92.24920          0.00000    -57.7976      0.0050	   -58.855	   -57.798	   -59.644
      80129    17.52250    92.26870          0.00000    -57.7848      0.0050	   -58.841	   -57.792	   -59.634
      80129    17.57140    92.28840          0.00000    -57.7829      0.0050	   -58.827	   -57.783	   -59.636
      80129    17.62040    92.30830         -0.00000    -57.7759      0.0050	   -58.829	   -57.774	   -59.631
      80129    17.66960    92.32830         -0.00000    -57.7723      0.0050	   -58.837	   -57.770	   -59.627
      80129    17.71840    92.34800         -0.00000    -57.7629      0.0050	   -58.828	   -57.761	   -59.616
      80129    17.76660    92.36770         -0.00000    -57.7589      0.0050	   -58.814	   -57.758	   -59.618
      80129    17.81520    92.38740         -0.00000    -57.7449      0.0050	   -58.806	   -57.743	   -59.608
      80129    17.86340    92.40700         -0.00000    -57.7399      0.0050	   -58.797	   -57.737	   -59.604
      80129    17.91170    92.42660         -0.00000    -57.7325      0.0050	   -58.788	   -57.723	   -59.595
      80129    17.95960    92.44610         -0.00000    -57.7262      0.0050	   -58.781	   -57.725	   -59.589
      80129    18.00740    92.46560          0.00000    -57.7118      0.0050	   -58.771	   -57.712	   -59.576
      80129    18.05520    92.48500         -0.00000    -57.6936      0.0050	   -58.758	   -57.689	   -59.558
      80129    18.10250    92.50440          0.00000    -57.6866      0.0050	   -58.752	   -57.691	   -59.558
      80129    18.14950    92.52360          0.00000    -57.6594      0.0050	   -58.746	   -57.659	   -59.532
      80129    18.19700    92.54290          0.00000    -57.6424      0.0050	   -58.730	   -57.642	   -59.509
      80129    18.24510    92.56250          0.00000    -57.6230      0.0050	   -58.714	   -57.623	   -59.491
      80129    18.29290    92.58210          0.00000    -57.6069      0.0050	   -58.705	   -57.610	   -59.487
      80129    18.34090    92.60170          0.00000    -57.5824      0.0050	   -58.691	   -57.590	   -59.463
      80129    18.38940    92.62160          0.00000    -57.5567      0.0050	   -58.666	   -57.559	   -59.434
      80129    18.43790    92.64150         -0.00000    -57.5268      0.0050	   -58.640	   -57.525	   -59.408
      80129    18.48650    92.66140         -0.00000    -57.4876      0.0050	   -58.611	   -57.487	   -59.369
      80129    18.53540    92.68150          0.00000    -57.4411      0.0050	   -58.571	   -57.445	   -59.329
      80129    18.58420    92.70160         -0.00000    -57.3747      0.0050	   -58.514	   -57.373	   -59.262
      80129    18.63280    92.72150         -0.00000    -57.2893      0.0050	   -58.441	   -57.286	   -59.179
      80129    18.68110    92.74130         -0.00000    -57.1926      0.0050	   -58.347	   -57.191	   -59.081
      80129    18.72960    92.76150         -0.00000    -57.0654      0.0050	   -58.235	   -57.064	   -58.958
      80129    18.77870    92.78160          0.00000    -56.9123      0.0050	   -58.100	   -56.914	   -58.804
      80129    18.82720    92.80170         -0.00000    -56.7222      0.0050	   -57.927	   -56.714	   -58.617
      80129    18.87560    92.82160         -0.00000    -56.5020      0.0050	   -57.708	   -56.493	   -58.397
      80129    18.92410    92.84160         -0.00000    -56.2303      0.0050	   -57.451	   -56.223	   -58.128
      80129    18.97280    92.86160         -0.00000    -55.9119      0.0050	   -57.151	   -55.905	   -57.811
      80129    19.02120    92.88170         -0.00000    -55.5540      0.0050	   -56.806	   -55.553	   -57.464
      80129    19.07000    92.90190          0.00000    -55.1421      0.0050	   -56.412	   -55.144	   -57.060
      80129    19.11890    92.92210          0.00000    -54.6961      0.0050	   -55.979	   -54.696	   -56.617
      80129    19.16750    92.94230         -0.00000    -54.2321      0.0050	   -55.530	   -54.217	   -56.162
      80129    19.21630    92.96260         -0.00000    -53.7865      0.0050	   -55.101	   -53.779	   -55.721
      80129    19.26480    92.98280          0.00000    -53.4073      0.0050	   -54.741	   -53.409	   -55.361
      80129    19.31350    93.00290          0.00000    -53.1073      0.0050	   -54.450	   -53.113	   -55.072
      80129    19.36170    93.02290         -0.00000    -52.8392      0.0050	   -54.197	   -52.829	   -54.813
      80129    19.40860    93.04250         -0.00000    -52.6301      0.0050	   -53.965	   -52.614	   -54.606
      80129    19.45810    93.06320         -0.00000    -52.3981      0.0050	   -53.735	   -52.373	   -54.385
      80129    19.50690    93.08350         -0.00000    -52.1747      0.0050	   -53.526	   -52.142	   -54.179
      80129    19.55530    93.10370         -0.00000    -51.9962      0.0050	   -53.346	   -51.948	   -54.022
      80129    19.60420    93.12410         -0.00000    -51.8254      0.0050	   -53.195	   -51.764	   -53.870
      80129    19.65290    93.14420         -0.00000    -51.6687      0.0050	   -53.055	   -51.603	   -53.703
      80129    19.69490    93.16200         -0.00000    -51.5436      0.0050	   -52.929	   -51.449	   -53.561
      80140     9.33580   106.47970          0.00000     -0.0075      0.0050	    -1.221	    -0.008	    -3.350
      80140     9.28750   106.49750          0.00000      0.2067      0.0050	    -0.999	     0.198	    -3.129
      80140     9.23880   106.51550         -0.00000      0.4157      0.0050	    -0.791	     0.417	    -2.901
      80140     9.18950   106.53370          0.00000      0.6148      0.0050	    -0.584	     0.613	    -2.671
      80140     9.13730   106.55290         -0.00000      0.8146      0.0050	    -0.354	     0.832	    -2.422
      80140     9.08960   106.57030         -0.00000      1.0288      0.0050	    -0.147	     1.035	    -2.174
      80140     9.04140   106.58790         -0.00000      1.2378      0.0050	     0.050	     1.248	    -1.924
      80140     8.99230   106.60600         -0.00000      1.4316      0.0050	     0.245	     1.447	    -1.697
      80140     8.94340   106.62410         -0.00000      1.6345      0.0050	     0.459	     1.638	    -1.473
      80140     8.89430   106.64210         -0.00000      1.9008      0.0050	     0.723	     1.902	    -1.175
      80140     8.84900   106.65900         -0.00000      2.2124      0.0050	     1.020	     2.216	    -0.847
      80140     8.79970   106.67830          0.00000      2.6488      0.0050	     1.379	     2.625	    -0.407
      80140     8.64660   106.73360          0.00000      3.4598      0.0050	     2.261	     3.450	     0.523
      80140     8.59980   106.75050          0.00000      3.6869      0.0050	     2.504	     3.681	     0.780
      80140     8.55070   106.76860         -0.00000      3.9235      0.0050	     2.747	     3.925	     1.050
      80140     8.50130   106.78670         -0.00000      4.1369      0.0050	     2.962	     4.141	     1.299
      80140     8.45110   106.80530         -0.00000      4.3479      0.0050	     3.164	     4.355	     1.549
      80140     8.40410   106.82250         -0.00000      4.5490      0.0050	     3.353	     4.556	     1.781
      80140     8.35570   106.84040          0.00000      4.7398      0.0050	     3.549	     4.740	     1.996
      80140     8.30730   106.85800          0.00000      4.9391      0.0050	     3.739	     4.939	     2.225
      80140     8.25820   106.87610         -0.00000      5.1198      0.0050	     3.922	     5.125	     2.436
      80140     8.20870   106.89430         -0.00000      5.2811      0.0050	     4.091	     5.288	     2.627
      80140     8.15960   106.91230         -0.00000      5.4447      0.0050	     4.245	     5.455	     2.819
      80140     8.11080   106.93030         -0.00000      5.6013      0.0050	     4.388	     5.614	     3.007
      80140     8.06230   106.94800         -0.00000      5.7427      0.0050	     4.522	     5.749	     3.172
      80140     8.01330   106.96580         -0.00000      5.8867      0.0050	     4.659	     5.892	     3.339
      80140     7.96400   106.98390         -0.00000      6.0637      0.0050	     4.818	     6.065	     3.539
      80140     7.91480   107.00180          0.00000      6.2531      0.0050	     5.003	     6.250	     3.751
      80140     7.86590   107.01970         -0.00000      6.4505      0.0050	     5.198	     6.451	     3.972
      80140     7.81650   107.03780          0.00000      6.6355      0.0050	     5.390	     6.633	     4.182
      80140     7.76730   107.05580          0.00000      6.8069      0.0050	     5.566	     6.802	     4.373
      80140     7.71840   107.07360          0.00000      6.9657      0.0050	     5.720	     6.959	     4.552
      80140     7.66950   107.09140          0.00000      7.1248      0.0050	     5.869	     7.120	     4.734
      80140     7.62100   107.10910         -0.00000      7.2960      0.0050	     6.041	     7.297	     4.929
      80140     7.57230   107.12690          0.00000      7.5087      0.0050	     6.252	     7.509	     5.161
      80140     7.52340   107.14480         -0.00000      7.7317      0.0050	     6.478	     7.736	     5.411
      80140     7.47420   107.16260         -0.00000      7.9438      0.0050	     6.686	     7.946	     5.639
      80140     7.42550   107.18040          0.00000      8.1170      0.0050	     6.869	     8.116	     5.828
      80140     7.37680   107.19830         -0.00000      8.2898      0.0050	     7.048	     8.291	     6.020
      80140     7.32790   107.21610         -0.00000      8.4763      0.0050	     7.235	     8.484	     6.227
      80140     7.27910   107.23380          0.00000      8.6680      0.0050	     7.422	     8.668	     6.433
      80140     7.23000   107.25170          0.00000      8.8481      0.0050	     7.603	     8.846	     6.631
      80140     7.18070   107.26970         -0.00000      9.0508      0.0050	     7.801	     9.056	     6.854
      80140     7.13160   107.28760         -0.00000      9.2729      0.0050	     8.021	     9.276	     7.092
      80140     7.08260   107.30540         -0.00000      9.4892      0.0050	     8.246	     9.499	     7.329
      80140     7.03330   107.32340         -0.00000      9.7055      0.0050	     8.470	     9.715	     7.563
      80140     6.98440   107.34120         -0.00000      9.9404      0.0050	     8.703	     9.945	     7.810
      80140     6.93580   107.35870         -0.00000     10.1891      0.0050	     8.951	    10.190	     8.072
      80140     6.88680   107.37660         -0.00000     10.4550      0.0050	     9.212	    10.457	     8.355
      80140     6.83810   107.39440         -0.00000     10.7149      0.0050	     9.471	    10.720	     8.631
      80140     6.78910   107.41210         -0.00000     10.9533      0.0050	     9.716	    10.963	     8.885
      80140     6.74010   107.42990         -0.00000     11.1578      0.0050	     9.929	    11.164	     9.102
      80140     6.69100   107.44780         -0.00000     11.3436      0.0050	    10.113	    11.350	     9.300
      80140     6.64230   107.46550         -0.00000     11.5152      0.0050	    10.288	    11.521	     9.485
      80140     6.59300   107.48330         -0.00000     11.7028      0.0050	    10.476	    11.704	     9.681
      80140     6.54390   107.50110         -0.00000     11.9121      0.0050	    10.674	    11.917	     9.904
      80140     6.49480   107.51890         -0.00000     12.1275      0.0050	    10.886	    12.135	    10.132
      80140     6.44540   107.53680         -0.00000     12.3566      0.0050	    11.118	    12.364	    10.373
      80140     6.39660   107.55450         -0.00000     12.5950      0.0050	    11.357	    12.601	    10.620
      80140     6.34760   107.57230         -0.00000     12.8366      0.0050	    11.591	    12.841	    10.869
      80140     6.29880   107.59000          0.00000     13.0664      0.0050	    11.822	    13.065	    11.106
      80140     6.25040   107.60750          0.00000     13.3028      0.0050	    12.063	    13.301	    11.349
      80140     6.20180   107.62510         -0.00000     13.5395      0.0050	    12.306	    13.542	    11.596
      80140     6.15310   107.64260          0.00000     13.7633      0.0050	    12.519	    13.762	    11.827
      80140     6.10420   107.66040         -0.00000     13.9404      0.0050	    12.707	    13.941	    12.014
      80140     6.05500   107.67820         -0.00000     14.1372      0.0050	    12.904	    14.145	    12.222
      80140     6.00580   107.69600         -0.00000     14.3565      0.0050	    13.128	    14.364	    12.448
      80140     5.95690   107.71370         -0.00000     14.5764      0.0050	    13.351	    14.581	    12.673
      80140     5.90750   107.73150          0.00000     14.7961      0.0050	    13.564	    14.796	    12.896
      80140     5.85850   107.74930         -0.00000     15.0043      0.0050	    13.779	    15.009	    13.116
      80140     5.80970   107.76690         -0.00000     15.2266      0.0050	    14.012	    15.235	    13.347
      80140     5.76060   107.78460         -0.00000     15.4721      0.0050	    14.269	    15.481	    13.599
      80140     5.71140   107.80240         -0.00000     15.7354      0.0050	    14.535	    15.744	    13.867
      80140     5.66230   107.82010         -0.00000     15.9732      0.0050	    14.779	    15.978	    14.109
